eventID,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,eventDate,eventTime,startDayOfYear,country,countryCode,locality,locationID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,type,ownerInstitutionCode,eventRemarks
2015-MUD (LEICTR)-1,Area Survey,Observer Time,35,Acre,2015-07-18,,199,United States of America,USA,Leicester,MUD (LEICTR),43.88,-73.08,WGS94,10,Event,VCE,
2015-MUD (MORGAN)-N-1,Area Survey,Observer Time,35,Acre,2015-07-18,,199,United States of America,USA,Morgan,MUD (MORGAN)-N,44.9172696,-72.0448202,WGS94,10,Event,VCE,
2015-MUD (PEACHM)-1,Area Survey,Observer Time,34,Acre,2015-07-18,,199,United States of America,USA,Peacham,MUD (PEACHM),44.3072818,-72.2125974,WGS94,10,Event,VCE,
2015-NEAL-1,Area Survey,Observer Time,186,Acre,2015-07-18,,199,United States of America,USA,Lunenburg,NEAL,44.4897795,-71.6920327,WGS94,10,Event,VCE,
2015-FOREST (CALAIS)-1,Area Survey,Observer Time,133,Acre,2015-07-18,,199,United States of America,USA,Woodbury,FOREST (CALAIS),44.4083895,-72.4412182,WGS94,10,Event,VCE,ebird has Forest lake as name
2015-NEWARK-1,Area Survey,Observer Time,153,Acre,2015-07-18,,199,United States of America,USA,Newark,NEWARK,44.7175509,-71.9823186,WGS94,10,Event,VCE,
2015-NICHOLS-1,Area Survey,Observer Time,171,Acre,2015-07-18,,199,United States of America,USA,Woodbury,NICHOLS,44.45,-72.35,WGS94,10,Event,VCE,
2015-NINEVAH-1,Area Survey,Observer Time,171,Acre,2015-07-18,,199,United States of America,USA,Mt. Holly,NINEVAH,43.47,-72.75,WGS94,10,Event,VCE,
2015-NORTH SPRINGFIELD-1,Area Survey,Observer Time,290,Acre,2015-07-13,,194,United States of America,USA,Springfield,NORTH SPRINGFIELD,43.35,-72.5,WGS94,10,Event,VCE,7/13Isobel 
2015-NORTON-1,Area Survey,Observer Time,583,Acre,2015-07-18,,199,United States of America,USA,Norton,NORTON,44.93,-71.87,WGS94,10,Event,VCE,
2015-NOTCH-1,Area Survey,Observer Time,22,Acre,2015-07-18,,199,United States of America,USA,Ferdinand,NOTCH,44.7406056,-71.7173137,WGS94,10,Event,VCE,
2015-NOYES-1,Area Survey,Observer Time,39,Acre,2015-07-18,,199,United States of America,USA,Groton,NOYES,44.23,-72.32,WGS94,10,Event,VCE,
2015-NULHEGAN-1,Area Survey,Observer Time,37,Acre,2015-07-18,,199,United States of America,USA,Brighton,NULHEGAN,44.791716,-71.8178717,WGS94,10,Event,VCE,
2015-OSMORE-1,Area Survey,Observer Time,48,Acre,2015-07-18,,199,United States of America,USA,Groton,OSMORE,44.3083926,-72.2781547,WGS94,10,Event,VCE,
2015-PARKER-1,Area Survey,Observer Time,250,Acre,2015-07-18,,199,United States of America,USA,Glover,PARKER,44.7194941,-72.2328808,WGS94,10,Event,VCE,often observe 3; report of 5 once
2015-PEACHAM-1,Area Survey,Observer Time,340,Acre,2015-07-18,,199,United States of America,USA,Peacham,PEACHAM,44.33,-72.27,WGS94,10,Event,VCE,5 Ad Cindy Grimes from access 3 pm
2015-PENSIONER-1,Area Survey,Observer Time,173,Acre,2015-07-18,,199,United States of America,USA,Charleston,PENSIONER,44.8736591,-72.0573206,WGS94,10,Event,VCE,kit walker 1A 2C
2015-PERCH (BENSON)-1,Area Survey,Observer Time,24,Acre,2015-07-18,,199,United States of America,USA,Benson,PERCH (BENSON),43.7503403,-73.2798365,WGS94,10,Event,VCE,
2015-PIGEON-1,Area Survey,Observer Time,69,Acre,2015-07-18,,199,United States of America,USA,Groton,PIGEON,44.245894,-72.3284329,WGS94,10,Event,VCE,
2015-PLEIAD-1,Area Survey,Observer Time,6,Acre,2015-07-18,,199,United States of America,USA,Hancock,PLEIAD,43.9339521,-72.9578898,WGS94,10,Event,VCE,
2015-RAPONDA-1,Area Survey,Observer Time,121,Acre,2015-07-18,,199,United States of America,USA,Wilmington,RAPONDA,42.8750812,-72.8175965,WGS94,10,Event,VCE,
2015-RICKER-1,Area Survey,Observer Time,95,Acre,2015-07-18,,199,United States of America,USA,Groton,RICKER,44.2470054,-72.244541,WGS94,10,Event,VCE,
2015-ROUND (SHEFLD)-1,Area Survey,Observer Time,13,Acre,2015-07-18,,199,United States of America,USA,Sheffield,ROUND (SHEFLD),44.6775511,-72.1503784,WGS94,10,Event,VCE,
2015-SALEM-1,Area Survey,Observer Time,764,Acre,2015-07-18,,199,United States of America,USA,Derby,SALEM,44.9292138,-72.1037106,WGS94,10,Event,VCE,
2015-SEARSBURG-1,Area Survey,Observer Time,25,Acre,2015-07-18,,199,United States of America,USA,Searsburg,SEARSBURG,42.92,-72.93,WGS94,10,Event,VCE,
2015-SEYMOUR-1,Area Survey,Observer Time,1769,Acre,2015-07-18,,199,United States of America,USA,Morgan,SEYMOUR,44.8969923,-71.9817632,WGS94,10,Event,VCE,
2015-SHADOW (CONCRD)-1,Area Survey,Observer Time,128,Acre,2015-07-18,,199,United States of America,USA,Concord,SHADOW (CONCRD),44.4003367,-71.8734249,WGS94,10,Event,VCE,
2015-SHADOW (GLOVER)-1,Area Survey,Observer Time,210,Acre,2015-07-18,,199,United States of America,USA,Glover,SHADOW (GLOVER),44.668103,-72.226571,WGS94,10,Event,VCE,
2015-SILVER (BARNRD)-1,Area Survey,Observer Time,84,Acre,2015-07-18,,199,United States of America,USA,Barnard,SILVER (BARNRD),43.7297902,-72.6106541,WGS94,10,Event,VCE,
2015-SILVER (LEICTR)-1,Area Survey,Observer Time,101,Acre,2015-07-18,,199,United States of America,USA,Leicester,SILVER (LEICTR),43.88,-73.05,WGS94,10,Event,VCE,
2015-SODOM-1,Area Survey,Observer Time,21,Acre,2015-07-18,,199,United States of America,USA,Calais,SODOM,44.3256137,-72.4998296,WGS94,10,Event,VCE,
2015-SOMERSET-1,Area Survey,Observer Time,1568,Acre,2015-07-18,,199,United States of America,USA,Somerset,SOMERSET,43.009708,-72.952621,WGS94,10,Event,VCE,
2015-SOUTH (EDEN)-1,Area Survey,Observer Time,103,Acre,2015-07-18,,199,United States of America,USA,Eden,SOUTH (EDEN),44.68,-72.53,WGS94,10,Event,VCE,
2015-SOUTH (MARLBR)-1,Area Survey,Observer Time,68,Acre,2015-07-13,,194,United States of America,USA,Marlboro,SOUTH (MARLBR),42.8445262,-72.7128712,WGS94,10,Event,VCE,7/13 survey
2015-SOUTH AMERICA-1,Area Survey,Observer Time,29,Acre,2015-07-18,,199,United States of America,USA,Ferdinand,SOUTH AMERICA,44.7056067,-71.7431474,WGS94,10,Event,VCE,
2015-SOUTH BAY-1,Area Survey,Observer Time,470,Acre,2015-07-18,,199,United States of America,USA,Newport City,SOUTH BAY,44.93,-72.2,WGS94,10,Event,VCE,
2015-SPECTACLE-1,Area Survey,Observer Time,103,Acre,2015-07-18,,199,United States of America,USA,Brighton,SPECTACLE,44.8006048,-71.8503722,WGS94,10,Event,VCE,
2015-SPRING (SHRWBY)-1,Area Survey,Observer Time,66,Acre,2015-07-18,,199,United States of America,USA,Shrewsbury,SPRING (SHRWBY),43.4959033,-72.918992,WGS94,10,Event,VCE,
2015-ST. CATHERINE-1,Area Survey,Observer Time,883,Acre,2015-07-18,,199,United States of America,USA,Wells,ST. CATHERINE,43.47,-73.22,WGS94,10,Event,VCE,
2015-STILES-1,Area Survey,Observer Time,135,Acre,2015-07-18,,199,United States of America,USA,Waterford,STILES,44.42,-71.93,WGS94,10,Event,VCE,
2015-SUGAR HILL-1,Area Survey,Observer Time,63,Acre,2015-07-18,,199,United States of America,USA,Goshen,SUGAR HILL,43.92,-73,WGS94,10,Event,VCE,
2015-SUNRISE-1,Area Survey,Observer Time,57,Acre,2015-07-18,,199,United States of America,USA,Benson,SUNRISE,43.77,-73.27,WGS94,10,Event,VCE,"3A total on perch, sunrise, sunset on 7/17.  2A on sunset/sunrise 7/19"
2015-SUNSET (BENSON)-1,Area Survey,Observer Time,202,Acre,2015-07-18,,199,United States of America,USA,Benson,SUNSET (BENSON),43.7564513,-73.2709476,WGS94,10,Event,VCE,
2015-SUNSET (MARLBR)-1,Area Survey,Observer Time,96,Acre,2015-07-18,,199,United States of America,USA,Marlboro,SUNSET (MARLBR),42.92,-72.68,WGS94,10,Event,VCE,
2015-THURMAN W. DIX-1,Area Survey,Observer Time,123,Acre,2015-07-18,,199,United States of America,USA,Orange,THURMAN W. DIX,44.18,-72.42,WGS94,10,Event,VCE,
2015-TICKLENAKED-1,Area Survey,Observer Time,54,Acre,2015-07-18,,199,United States of America,USA,Ryegate,TICKLENAKED,44.1892294,-72.0987041,WGS94,10,Event,VCE,1A on nest
2015-TINY-1,Area Survey,Observer Time,29,Acre,2015-07-17,,198,United States of America,USA,Plymouth,TINY,43.4603488,-72.724542,WGS94,10,Event,VCE,7/17 1A Isobel
2015-TURTLE-1,Area Survey,Observer Time,27,Acre,2015-07-18,,199,United States of America,USA,Holland,TURTLE,44.9933797,-71.9198182,WGS94,10,Event,VCE,
2015-UPPER SYMES-1,Area Survey,Observer Time,15,Acre,2015-07-18,,199,United States of America,USA,Ryegate,UPPER SYMES,44.25,-72.12,WGS94,10,Event,VCE,
2015-WALLACE-1,Area Survey,Observer Time,532,Acre,2015-07-18,,199,United States of America,USA,Canaan,WALLACE,45.0119905,-71.6256445,WGS94,10,Event,VCE,
2015-WALLINGFORD-1,Area Survey,Observer Time,87,Acre,2015-07-18,,199,United States of America,USA,Wallingford,WALLINGFORD,43.4145161,-72.9095466,WGS94,10,Event,VCE,
2015-TUTTLE (HARDWK)-1,Area Survey,Observer Time,21,Acre,2015-07-18,,199,United States of America,USA,Hardwick,TUTTLE (HARDWK),44.5581086,-72.310105,WGS94,10,Event,VCE,Said they entered ebird - no entry found
2015-WARDEN-1,Area Survey,Observer Time,46,Acre,2015-07-18,,199,United States of America,USA,Barnet,WARDEN,44.3300597,-72.0781505,WGS94,10,Event,VCE,
2015-WATERBURY-1,Area Survey,Observer Time,839,Acre,2015-07-18,,199,United States of America,USA,Waterbury,WATERBURY,44.38,-72.77,WGS94,10,Event,VCE,0 north end
2015-WEST HILL-1,Area Survey,Observer Time,46,Acre,2015-07-18,,199,United States of America,USA,Cabot,WEST HILL,44.4177364,-72.3429895,WGS94,10,Event,VCE,
2015-WEST MOUNTAIN-1,Area Survey,Observer Time,60,Acre,2015-07-18,,199,United States of America,USA,Maidstone,WEST MOUNTAIN,44.6892181,-71.6620338,WGS94,10,Event,VCE,
2015-WHEELER (BRUNWK)-1,Area Survey,Observer Time,66,Acre,2015-07-18,,199,United States of America,USA,Brunswick,WHEELER (BRUNWK),44.708384,-71.6395333,WGS94,10,Event,VCE,
2015-WILLOUGHBY-1,Area Survey,Observer Time,1653,Acre,2015-07-18,,199,United States of America,USA,Westmore,WILLOUGHBY,44.7519942,-72.0628763,WGS94,10,Event,VCE,
2015-WOLCOTT-1,Area Survey,Observer Time,74,Acre,2015-07-18,,199,United States of America,USA,Wolcott,WOLCOTT,44.56532569,-72.42045722,WGS94,10,Event,VCE,
2015-WOODBURY-1,Area Survey,Observer Time,142,Acre,2015-07-18,,199,United States of America,USA,Woodbury,WOODBURY,44.43,-72.42,WGS94,10,Event,VCE,
2015-WOODWARD-1,Area Survey,Observer Time,106,Acre,2015-07-18,,199,United States of America,USA,Plymouth,WOODWARD,43.56577923,-72.75853066,WGS94,10,Event,VCE,
2015-WRIGHTSVILLE-1,Area Survey,Observer Time,190,Acre,2015-07-18,,199,United States of America,USA,East Montpelier,WRIGHTSVILLE,44.32345335,-72.57340942,WGS94,10,Event,VCE,
2015-ZACK WOODS-1,Area Survey,Observer Time,23,Acre,2015-07-18,,199,United States of America,USA,Hyde Park,ZACK WOODS,44.6106072,-72.5012221,WGS94,10,Event,VCE,
2016-ADAMS (WOODFD)-1,Area Survey,Observer Time,21,Acre,2016-07-16,,198,United States of America,USA,Woodford,ADAMS (WOODFD),42.886908,-73.03933,WGS94,10,Event,VCE,
2016-BALD HILL-1,Area Survey,Observer Time,108,Acre,2016-07-16,,198,United States of America,USA,Westmore,BALD HILL,44.7394947,-71.9778742,WGS94,10,Event,VCE,
2016-BEAN (SUTTON)-1,Area Survey,Observer Time,30,Acre,2016-07-16,,198,United States of America,USA,Sutton,BEAN (SUTTON),44.6983842,-72.0862101,WGS94,10,Event,VCE,
2016-BEAVER (HOLLND)-1,Area Survey,Observer Time,40,Acre,2016-07-16,,198,United States of America,USA,Holland,BEAVER (HOLLND),45.0047684,-71.9398184,WGS94,10,Event,VCE,
2016-BEEBE (HUBDTN)-1,Area Survey,Observer Time,111,Acre,2016-07-16,,198,United States of America,USA,Hubbardton,BEEBE (HUBDTN),43.7342306,-73.1831677,WGS94,10,Event,VCE,
2016-BEEBE (SUNDLD)-1,Area Survey,Observer Time,13,Acre,2016-07-16,,198,United States of America,USA,Sunderland,BEEBE (SUNDLD),43.0523,-73.0320481,WGS94,10,Event,VCE,
2016-BEECHER-1,Area Survey,Observer Time,15,Acre,2016-07-14,,196,United States of America,USA,Brighton,BEECHER,44.8117157,-71.849539,WGS94,10,Event,VCE,janet dyer on 7/14
2016-BERLIN-1,Area Survey,Observer Time,293,Acre,2016-07-16,,198,United States of America,USA,Berlin,BERLIN,44.18,-72.58,WGS94,10,Event,VCE,
2016-BIG-1,Area Survey,Observer Time,31,Acre,2016-07-16,,198,United States of America,USA,Woodford,BIG,42.88,-73.07,WGS94,10,Event,VCE,
2016-BOMOSEEN-1,Area Survey,Observer Time,2360,Acre,2016-07-16,,198,United States of America,USA,Castleton,BOMOSEEN,43.6442324,-73.2131665,WGS94,10,Event,VCE,
2016-BOURN-1,Area Survey,Observer Time,48,Acre,2016-07-16,,198,United States of America,USA,Sunderland,BOURN,43.1061882,-73.0020474,WGS94,10,Event,VCE,
2016-BRANCH-1,Area Survey,Observer Time,34,Acre,2016-07-16,,198,United States of America,USA,Sunderland,BRANCH,43.0809107,-73.0189922,WGS94,10,Event,VCE,William Garrison 0 8:15 a.m
2016-BROWNINGTON-1,Area Survey,Observer Time,139,Acre,2016-07-16,,198,United States of America,USA,Brownington,BROWNINGTON,44.8786588,-72.1476007,WGS94,10,Event,VCE,
2016-BRUCE-1,Area Survey,Observer Time,27,Acre,2016-07-16,,198,United States of America,USA,Sutton,BRUCE,44.6403295,-72.187046,WGS94,10,Event,VCE,
2016-BUCK-1,Area Survey,Observer Time,39,Acre,2016-07-16,,198,United States of America,USA,Woodbury,BUCK,44.462555,-72.3995513,WGS94,10,Event,VCE,1A flew in 8:20 am; chick gone or hiding
2016-BURR (SUDBRY)-1,Area Survey,Observer Time,85,Acre,2016-07-16,,198,United States of America,USA,Sudbury,BURR (SUDBRY),43.77,-73.18,WGS94,10,Event,VCE,
2016-CARMI-1,Area Survey,Observer Time,1401,Acre,2016-07-16,,198,United States of America,USA,Franklin,CARMI,44.9714333,-72.877911,WGS94,10,Event,VCE,
2016-CASPIAN-1,Area Survey,Observer Time,789,Acre,2016-07-16,,198,United States of America,USA,Greensboro,CASPIAN,44.58,-72.32,WGS94,10,Event,VCE,1 on nest; 1 flying but did not count in total in case one of previously observed
2016-CENTER-1,Area Survey,Observer Time,79,Acre,2016-07-16,,198,United States of America,USA,Newark,CENTER,44.7144953,-71.9198175,WGS94,10,Event,VCE,
2016-CHANDLER (WHLOCK)-1,Area Survey,Observer Time,68,Acre,2016-07-16,,198,United States of America,USA,Wheelock,CHANDLER (WHLOCK),44.53,-72.1,WGS94,10,Event,VCE,
2016-CHARLESTON-1,Area Survey,Observer Time,40,Acre,2016-07-16,,198,United States of America,USA,Charleston,CHARLESTON,44.8928256,-72.0531538,WGS94,10,Event,VCE,
2016-CHITTENDEN-1,Area Survey,Observer Time,702,Acre,2016-07-16,,198,United States of America,USA,Chittenden,CHITTENDEN,43.73,-72.92,WGS94,10,Event,VCE,3 in flight 80 minutes after 1st sighting.  Could be 1-3 extras? Count as 1 extra since unlikely 3 of 4 breeding adults all together.
2016-TILDYS-1,Area Survey,Observer Time,33,Acre,2016-07-16,,198,United States of America,USA,Glover,TILDYS,44.65,-72.2,WGS94,10,Event,VCE,
2016-COITS-1,Area Survey,Observer Time,40,Acre,2016-07-16,,198,United States of America,USA,Cabot,COITS,44.4472777,-72.3295486,WGS94,10,Event,VCE,
2016-COLBY-1,Area Survey,Observer Time,20,Acre,2016-07-16,,198,United States of America,USA,Plymouth,COLBY,43.47,-72.67,WGS94,10,Event,VCE,
2016-COLCHESTER-1,Area Survey,Observer Time,186,Acre,2016-07-16,,198,United States of America,USA,Colchester,COLCHESTER,44.5550488,-73.1195741,WGS94,10,Event,VCE,
2016-COLES-1,Area Survey,Observer Time,125,Acre,2016-07-16,,198,United States of America,USA,Walden,COLES,44.52,-72.22,WGS94,10,Event,VCE,
2016-COLLINS-1,Area Survey,Observer Time,16,Acre,2016-07-16,,198,United States of America,USA,Hyde Park,COLLINS,44.6214402,-72.5042778,WGS94,10,Event,VCE,
2016-CRESCENT-1,Area Survey,Observer Time,20,Acre,2016-07-16,,198,United States of America,USA,Sharon,CRESCENT,43.8,-72.42,WGS94,10,Event,VCE,NEW lake
2016-CRYSTAL (BARTON)-1,Area Survey,Observer Time,763,Acre,2016-07-16,,198,United States of America,USA,Barton,CRYSTAL (BARTON),44.7467161,-72.1762128,WGS94,10,Event,VCE,
2016-DANIELS-W-1,Area Survey,Observer Time,20,Acre,2016-07-16,,198,United States of America,USA,Glover,DANIELS-W,44.68,-72.28,WGS94,10,Event,VCE,
2016-DANIELS-1,Area Survey,Observer Time,66,Acre,2016-07-16,,198,United States of America,USA,Glover,DANIELS,44.6767173,-72.2626038,WGS94,10,Event,VCE,
2016-DERBY-1,Area Survey,Observer Time,207,Acre,2016-07-16,,198,United States of America,USA,Derby,DERBY,44.9542134,-72.1162109,WGS94,10,Event,VCE,
2016-VALLEY-1,Area Survey,Observer Time,88,Acre,2016-07-16,,198,United States of America,USA,Woodbury,VALLEY,44.447,-72.441,WGS94,10,Event,VCE,
2016-DUNMORE-1,Area Survey,Observer Time,985,Acre,2016-07-16,,198,United States of America,USA,Salisbury,DUNMORE,43.9020068,-73.0753915,WGS94,10,Event,VCE,
2016-EAST LONG-1,Area Survey,Observer Time,188,Acre,2016-07-16,,198,United States of America,USA,Woodbury,EAST LONG,44.45,-72.35,WGS94,10,Event,VCE,
2016-ECHO (CHARTN)-1,Area Survey,Observer Time,550,Acre,2016-07-16,,198,United States of America,USA,Charleston,ECHO (CHARTN),44.8603262,-71.994819,WGS94,10,Event,VCE,
2016-ECHO (HUBDTN)-1,Area Survey,Observer Time,54,Acre,2016-07-16,,198,United States of America,USA,Hubbardton,ECHO (HUBDTN),43.7458969,-73.1828902,WGS94,10,Event,VCE,
2016-EDEN-1,Area Survey,Observer Time,194,Acre,2016-07-17,,199,United States of America,USA,Eden,EDEN,44.7225493,-72.5017778,WGS94,10,Event,VCE,survey 7/17; 0 found in rain on 7/16
2016-ELLIGO-1,Area Survey,Observer Time,174,Acre,2016-07-16,,198,United States of America,USA,Greensboro,ELLIGO,44.600052,-72.3551065,WGS94,10,Event,VCE,
2016-ELMORE-1,Area Survey,Observer Time,219,Acre,2016-07-16,,198,United States of America,USA,Elmore,ELMORE,44.5347752,-72.5253897,WGS94,10,Event,VCE,
2016-EWELL-1,Area Survey,Observer Time,51,Acre,2016-07-16,,198,United States of America,USA,Peacham,EWELL,44.37,-72.17,WGS94,10,Event,VCE,
2016-FAIRFIELD-1,Area Survey,Observer Time,446,Acre,2016-07-16,,198,United States of America,USA,Fairfield,FAIRFIELD,44.85,-72.98,WGS94,10,Event,VCE,
2016-FAIRLEE-1,Area Survey,Observer Time,457,Acre,2016-07-16,,198,United States of America,USA,Fairlee,FAIRLEE,43.88,-72.23,WGS94,10,Event,VCE,
2016-FERN-1,Area Survey,Observer Time,69,Acre,2016-07-16,,198,United States of America,USA,Leicester,FERN,43.8656187,-73.0698352,WGS94,10,Event,VCE,Loon heard tremoloing in flight at 7:20 a.m.
2016-FLAGG-1,Area Survey,Observer Time,111,Acre,2016-07-16,,198,United States of America,USA,Wheelock,FLAGG,44.5653311,-72.2073241,WGS94,10,Event,VCE,
2016-FOREST (AVERLL)-1,Area Survey,Observer Time,62,Acre,2016-07-16,,198,United States of America,USA,Averill,FOREST (AVERLL),44.9847686,-71.6814803,WGS94,10,Event,VCE,Flew in at 9:03 am
2016-FOSTERS-1,Area Survey,Observer Time,61,Acre,2016-07-16,,198,United States of America,USA,Peacham,FOSTERS,44.3297812,-72.20982,WGS94,10,Event,VCE,
2016-GALE MEADOWS-1,Area Survey,Observer Time,195,Acre,2016-07-16,,198,United States of America,USA,Londonderry,GALE MEADOWS,43.17,-72.87,WGS94,10,Event,VCE,
2016-GLEN-1,Area Survey,Observer Time,206,Acre,2016-07-16,,198,United States of America,USA,Fair Haven,GLEN,43.67,-73.23,WGS94,10,Event,VCE,
2016-GREAT AVERILL-1,Area Survey,Observer Time,828,Acre,2016-07-16,,198,United States of America,USA,Averill,GREAT AVERILL,44.98,-71.7,WGS94,10,Event,VCE,
2016-GREAT HOSMER-1,Area Survey,Observer Time,140,Acre,2016-07-16,,198,United States of America,USA,Craftsbury,GREAT HOSMER,44.6947722,-72.3606624,WGS94,10,Event,VCE,ebird report of 4; did not distinguish between adult and chick (one chick known to be on pond)
2016-GREEN RIVER-1,Area Survey,Observer Time,554,Acre,2016-07-16,,198,United States of America,USA,Hyde Park,GREEN RIVER,44.629268,-72.515443,WGS94,10,Event,VCE,hanson and willean
2016-GREENWOOD-1,Area Survey,Observer Time,96,Acre,2016-07-16,,198,United States of America,USA,Woodbury,GREENWOOD,44.4586661,-72.4253853,WGS94,10,Event,VCE,
2016-GROTON-1,Area Survey,Observer Time,422,Acre,2016-07-16,,198,United States of America,USA,Groton,GROTON,44.2667271,-72.2662089,WGS94,10,Event,VCE,
2016-GROUT-1,Area Survey,Observer Time,84,Acre,2016-07-19,,201,United States of America,USA,Stratton,GROUT,43.0445226,-72.9456567,WGS94,10,Event,VCE,Survey 7/19 check for others
2016-HALLS-1,Area Survey,Observer Time,85,Acre,2016-07-16,,198,United States of America,USA,Newbury,HALLS,44.085898,-72.1231473,WGS94,10,Event,VCE,
2016-HARDWICK-1,Area Survey,Observer Time,145,Acre,2016-07-22,,204,United States of America,USA,Hardwick,HARDWICK,44.52,-72.37,WGS94,10,Event,VCE,Survey 7/22 count 2Ad or not?
2016-HARDWOOD-1,Area Survey,Observer Time,44,Acre,2016-07-16,,198,United States of America,USA,Elmore,HARDWOOD,44.4678324,-72.4995546,WGS94,10,Event,VCE,7/16 survey 2A 1C
2016-HARRIMAN (WHITHM)-1,Area Survey,Observer Time,2040,Acre,2016-07-16,,198,United States of America,USA,Whitingham,HARRIMAN (WHITHM),42.83,-72.88,WGS94,10,Event,VCE,
2016-HARTWELL-1,Area Survey,Observer Time,16,Acre,2016-07-16,,198,United States of America,USA,Albany,HARTWELL,44.7044943,-72.293716,WGS94,10,Event,VCE,
2016-HARVEYS-1,Area Survey,Observer Time,351,Acre,2016-07-16,,198,United States of America,USA,Barnet,HARVEYS,44.3,-72.13,WGS94,10,Event,VCE,
2016-HOLLAND-1,Area Survey,Observer Time,325,Acre,2016-07-16,,198,United States of America,USA,Holland,HOLLAND,44.9867132,-71.9281516,WGS94,10,Event,VCE,
2016-HORTONIA-1,Area Survey,Observer Time,479,Acre,2016-07-16,,198,United States of America,USA,Hubbardton,HORTONIA,43.7500632,-73.2078906,WGS94,10,Event,VCE,
2016-HOWE-1,Area Survey,Observer Time,52,Acre,2016-07-16,,198,United States of America,USA,Readsboro,HOWE,42.7842485,-72.9859342,WGS94,10,Event,VCE,
2016-IROQUOIS-1,Area Survey,Observer Time,243,Acre,2016-07-16,,198,United States of America,USA,Hinesburg,IROQUOIS,44.37,-73.08,WGS94,10,Event,VCE,
2016-ISLAND-1,Area Survey,Observer Time,626,Acre,2016-07-16,,198,United States of America,USA,Brighton,ISLAND,44.8050491,-71.8706504,WGS94,10,Event,VCE,
